Range,Processes,Time
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
100000-200000,4,0.014552
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
100000-200000,4,0.014552
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
100000-200000,4,0.014552
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
100000-200000,4,0.014552
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
50000-100000,4,0.007182
50000-100000,5,0.006348
50000-100000,6,0.006454
50000-100000,7,0.006727
50000-100000,8,0.005613
50000-100000,9,0.005547
50000-100000,10,0.005906
50000-100000,11,0.006881
50000-100000,12,0.005432
50000-100000,13,0.005356
50000-100000,14,0.005536
50000-100000,15,0.005419
50000-100000,16,0.005230
50000-100000,17,0.005583
50000-100000,18,0.005995
50000-100000,19,0.005135
50000-100000,20,0.005797
100000-200000,1,0.023435
100000-200000,2,0.017245
100000-200000,3,0.011973
100000-200000,4,0.014552
Range,Processes,Time
1000-10000,1,0.005167
1000-10000,2,0.003164
1000-10000,3,0.002158
1000-10000,4,0.002153
1000-10000,5,0.002698
1000-10000,6,0.002404
1000-10000,7,0.001915
1000-10000,8,0.001904
1000-10000,9,0.001729
1000-10000,10,0.002491
1000-10000,11,0.002264
1000-10000,12,0.001826
1000-10000,13,0.001811
1000-10000,14,0.001898
1000-10000,15,0.001873
1000-10000,16,0.001901
1000-10000,17,0.002069
1000-10000,18,0.002011
1000-10000,19,0.002474
1000-10000,20,0.002428
50000-100000,1,0.012963
50000-100000,2,0.012626
50000-100000,3,0.007518
